instruction,image_path
"Brazilian 1980 plane cockpit, comic illustration, bold outlines, vibrant colors, dynamic angles, speech bubbles, retro-futuristic, panel layout, expressive characters.",data/images/img_439.png
"Shrek casting spells in a foggy swamp, deep shadows, rich colors.",data/images/img_440.png
"A cinematic still of a city bridge under a stormy sky, captured in moody, high-contrast tones with dramatic shadows, a slight blue tint, and an ethereal glow, using dynamic perspective and sharp focus.",data/images/img_441.png
"Digital illustration of a gruff Korean ranger, lean and toned, handsome face, hairy chest, holding a spear, D&D style, matte finish.",data/images/img_442.png
"Closeup of a captivating female portrait with surreal elements, bold textures, and primitive forms, in cinemascope with dramatic lighting and deep shadows.",data/images/img_443.png
"Justin Bieber, 7 5 years old, on a grand stage, surrounded by enchanted crowds, illuminated by ethereal light, vibrant and mystical colors, detailed with magical elements, by Frank Frazetta.",data/images/img_444.png
"An intricate neonpunk phonograph, crafted from layered cardboard with rich textures, glowing with vibrant neon lights, set against a cybernetic backdrop with a dynamic perspective and ethereal glow.",data/images/img_445.png
"tornado, storm, vortex, circular clouds, high-resolution, professional photography, dramatic chiaroscuro lighting, sharp focus, vibrant color palette, trending on ArtStation, dynamic perspective",data/images/img_446.png
"A historic brick building with ornate, arched windows and a charming storefront on the corner, illuminated by crisp street lamps in a photorealistic urban setting, captured with the sharp clarity and vibrant colors of Superia film, under a soft golden hour light.",data/images/img_447.png
"Neonpunk Robot Suit, Samus Aran, magenta highlights, space background, bust, concept art, helmet, profile, high detail, 2D art, neon lights, sci-fi, space suit, soft golden hour light, vibrant color palette, intricate details, sharp focus, dynamic perspective, Luis Nieves Sr, Makoto Kano, Metroid",data/images/img_448.png
"A medieval king signing a document, close-up, dramatic lighting, rich textures, deep shadows.",data/images/img_449.png
"A fantasy beach with a shimmering QR code in the sand, surrounded by an enchanted ocean and mystical clouds.",data/images/img_450.png
"two chemtrails forming an X in a vivid azure sky, painted in gouache with soft, flowing strokes, high resolution, photorealistic, vibrant color palette, serene mood, dynamic perspective",data/images/img_451.png
"cinematic shot of a highly detailed clay figurine of rishi sunake, dramatic chiaroscuro lighting, deep focus, smooth gradients, concept art, octane render, high resolution",data/images/img_452.png
"Manga-style illustration of a charismatic young man with curly hair, dressed casually, against a vibrant orange background.",data/images/img_453.png
"A digital illustration of the Northern Lights in Fort McMurray, Canada, casting vibrant, glowing hues over a snowy landscape under a star-studded sky, with soft golden hour light, intricate details, and a serene mood.",data/images/img_454.png
"Neonpunk grim reaper, full-body, cybernetic enhancements, neon-lit face, shadows in electric blue mist, dramatic neon lighting, sharp focus, cinematic.",data/images/img_455.png
"A bustling futuristic city with neon signs, skyscrapers, and action scenes.",data/images/img_456.png
"Moody steampunk baroque cars, inspired by Jesper Ejsing, Rhads, Makoto Shinkai, Lois van Baarle, Ilya Kuvshinov, Ossdraws, Feng Zhu, Laurie Greasley, Victo Ngai, Andreas Rocha, John Harris.",data/images/img_457.png
"A detailed manga-style ethereal panda in a serene moment, surrounded by lush, verdant forests and misty mountains, with intricate linework, soft golden hour light, and a tranquil atmosphere.",data/images/img_458.png
"the sky shatters like glass, manga style, vibrant colors, dynamic lines, ethereal glow, high resolution, 4k",data/images/img_459.png
"full-body anime portrait of jesse linkman in star wars, perfectly centered, low angle, intricate abstract upper body, vibrant colors, iridescent accents, soft golden hour light, dynamic perspective, high resolution, by tooth wu, wlop, beeple, dan mumford, cinematic arthouse, key art, hyper realism, anime style",data/images/img_460.png
"a grainy cinematic shot of a retro robot cooking in a vintage kitchen, with soft shadows, nostalgic film texture, and warm, inviting lighting",data/images/img_461.png
"Vibrant manga portrait of a Horizon Zero Dawn machine as Ironman, bold lines, colorful, sharp focus.",data/images/img_462.png
"A manga-style sorcerer, resembling Nikola Tesla, casting a lightning spell with electric blue energy, bold lines, and dramatic shadows.",data/images/img_463.png
"A detailed anime wine bottle with a red ribbon wrapped around it, featuring fine lines and vibrant colors.",data/images/img_464.png
"Smiling workers, pixel art, modern building, big glass windows, 8-bit colors, detailed textures.",data/images/img_465.png
"a cutout rusty fire hydrant surrounded by rough, textured dirt, flat colors, shadowed edges, paper-like layers, high resolution, sharp focus, monochromatic scheme, dramatic chiaroscuro",data/images/img_466.png
"armored holy knight, wings on helm, intricate armor details, fantasy anime, vibrant color palette, dynamic pose, detailed medieval background, glowing effects, soft golden hour light, high resolution, trending on artstation",data/images/img_467.png
"Neonpunk portrait of a raven techno wizard, intricate and elegant, sharp focus, neon-lit, crisp digital painting, cybernetic details, glowing circuits, futuristic cityscape background, soft golden hour light, high resolution, trending on ArtStation",data/images/img_468.png
"Color pigments in water, 8-bit pixel art, vibrant, dreamy, retro game look.",data/images/img_469.png
"Toads swimming with friends in a pool, encaustic painting with warm beeswax and pigments, textured surface, vibrant colors, shimmering water.",data/images/img_470.png
"goddess portrait with a skull and jellyfish butterfly phoenix head, highly detailed digital art, epic cinematic concept, CG render, by Greg Rutkowski, Ilya Kuvshinov, WLOP, Stanley Artgerm Lau, Ruan Jia, Fenghua Zhong, trending on ArtStation, Maya, Blender, Photoshop, octane render, dystopian brutalist atmosphere, dramatic chiaroscuro lighting, arthouse aesthetics, rich textures, high resolution",data/images/img_471.png
"A majestic fantasy tree, adorned with glowing runes and ethereal lights, rising from a mystical forest floor under a soft golden hour light, its branches intertwined with shimmering vines and enchanted blossoms, creating a serene mood with rich textures and vibrant color palette.",data/images/img_472.png
"cinematic, grainy portrait of hades, greek mythology, ancient greece, elegant, highly detailed, sharp focus, 8k, soft golden hour light, dynamic perspective, vibrant color palette, art by artgerm and greg rutkowski",data/images/img_473.png
Pixel art tiger next to 8-bit flowers.,data/images/img_474.png
"Henry Cavill as a king, wearing a detailed crown, D&D character, closeup portrait, Fomapan film, high contrast, grainy texture, realistic face, sharp details, dramatic chiaroscuro lighting, trending on ArtStation",data/images/img_475.png
"Ben Stiller portrait, vibrant and sharp, Velvia film, by Tristan Eaton, Stanley Artgerm, and Tom Bagshaw, high resolution, soft golden hour light, dynamic perspective, rich textures.",data/images/img_476.png
"A historic brick building with ornate windows and a storefront, illuminated by street lamps in an urban setting.",data/images/img_477.png
"coastal medieval city, skyview, cinematic vignette, intricate details, dramatic chiaroscuro lighting, atmospheric depth, vibrant color palette, inspired by alexander skold, high resolution, sharp focus",data/images/img_478.png
"Emperor Palpatine in flowing, intricate robes, detailed digital illustration, clear focus, storyboard style, rich textures, dynamic composition, dramatic chiaroscuro, high resolution",data/images/img_479.png
"Anubis, with anime eyes, wearing sunglasses, sitting on a futuristic motorcycle, surrounded by neon lights and speed lines.",data/images/img_480.png
"Epic portrait of Vladimir Zelensky in Tony Stark-like iron man armor, highly detailed, cinematic lighting, dramatic shadows, sharp focus, digital painting, art by artgerm and greg rutkowski.",data/images/img_481.png
"Sunset beach, vibrant colors, comic panels, bold outlines, exaggerated shadows, pop art, silhouetted beachgoers.",data/images/img_482.png
"A manga-style cyberpunk guy with sunglasses, neurochip, and hologram in a dynamic, colorful, action-packed digital painting.",data/images/img_483.png
"an old man, depicted in Renaissance style, with intricate robes and a wise, serene expression, set against a detailed landscape with soft golden hour light, rich textures, and a serene mood",data/images/img_484.png
"A towering statue named ""Planepacked,"" depicting the world's history with 73 intricate, fractal-like images. It stands in a place where the universe bends, featuring toads and squares but no cheese.",data/images/img_485.png
